block_id,work_id,block_type,block_text,pdf_page,pdf_bbox,block_seq,parent_title_block_id,title_level
2016410525138817318,W1040111410,text,"Building on the ideas in the construction of the FPTAS, we now propose an IP-based heuristic to approximately find the profit maximizing assortment of products to offer in the store. Existing work has used IP formulations to solve assortment problems (Bront et al. 2009, Subramanian and Sherali 2010) in the product space when the objective function can be expressed as a ratio of linear functions in decision variables. Instead, we solve the problem in the attribute space, and the objective function is a ratio of a linear to a nonlinear functions in the decision variables; hence, we use the ideas from our FPTAS to convert the nonlinear integer program (NLIP) into a collection of mixed integer linear programs (MILPs). We demonstrate the performance of the heuristic on synthetic data in Section 4 and on real-world data in Section 5. ",11,"[91, 455, 485, 699]",212,2.0164105251388173e+18,
2016410525138817319,W1040111410,text,"Using the simplification of the profit function from Lemma 3.3, our objective is to solve the following decision problem: ",11,"[91, 700, 485, 746]",213,2.0164105251388173e+18,
2016410525138817320,W1040111410,equation,"$$
\operatorname* { m a x } _ { \substack { \mathbf { S } \in 2 ^ { \scriptscriptstyle \mathcal { L } _ { 1 } } \times \dots 2 ^ { \scriptscriptstyle \mathcal { L } _ { K } } } } \sum _ { \mathbf { c } \in \{ \mathrm { o n } , \mathrm { o f f } \} } \alpha ^ { \mathrm { c } } \frac { \sum _ { k = 1 } ^ { K } R _ { k } ^ { \mathrm { c } } ( S _ { k } ) } { 1 + \exp ( - \log D _ { k } ^ { \mathrm { c } } ( S _ { k } ) ) } .
$$",11,"[133, 757, 433, 799]",214,2.0164105251388173e+18,
2016410525138817321,W1040111410,text,"We first formulate this optimization problem as an NLIP. To do so, we encode subset S using binary vectors $\mathbf { z } _ { k } ,$ for $1 \leq k \leq K ,$ defined as $z _ { k , S } = 1$ if and only if $S = S _ { k }$ and $z _ { k , S } = 0$ otherwise. In other words, the binary vector $\mathbf { z } _ { k }$ is of length $2 ^ { | \mathcal { L } _ { k } | } - 1$ ,with each component associated with a nonempty subset of $\mathcal { L } _ { k }$ . It is clear from the definition that the encoding is a bijection from $\{ 0 , 1 \} ^ { 2 ^ { | \mathcal { L } _ { k } | } - 1 }$ to $2 ^ { \mathcal { L } _ { k } }$ Wih this binary ncding of S, we can formulate the optimization problem in (10) as the following NLIP: ",11,"[91, 809, 485, 934]",215,2.0164105251388173e+18,
2016410525138817322,W1040111410,text,,11,"[511, 88, 905, 118]",216,2.0164105251388173e+18,
2016410525138817323,W1040111410,equation,"$$
\begin{array} { r l } & { \underset { { \bf z } _ { k } , 1 \leq k \leq K } { \operatorname* { m a x } } ~ \underset { { \bf c } \in \{ \mathrm { o n } , \mathrm { o f f } \} } { \sum } \alpha ^ { \circ } \frac { \sum _ { k = 1 } ^ { K } \sum _ { S \in 2 ^ { \mathcal { L } _ { k } } } z _ { k , S } R _ { k } ^ { \circ } ( S ) } { 1 + \exp ( - \sum _ { k = 1 } ^ { K } \sum _ { S \in 2 ^ { \mathcal { L } _ { k } } } z _ { k , S } \log D _ { k } ^ { \circ } ( S ) ) } } \\ & { \mathrm { ~ } \mathrm { ~ s u b j e c t ~ t o ~ } \underset { { S \in 2 ^ { \mathcal { L } _ { k } } } } { \sum _ { S \in 2 ^ { \mathcal { L } _ { k } } } } z _ { k , S } = 1 , \quad k = 1 , 2 , \dots , K , } \\ & { \quad \quad z _ { k , S } \in \{ 0 , 1 \} , \quad k = 1 , 2 , \dots , K ; S \in 2 ^ { \mathcal { L } _ { k } } . } \end{array}
$$",11,"[516, 126, 910, 220]",217,2.0164105251388173e+18,
2016410525138817324,W1040111410,text,"Because the above formulation has a nonlinear objective function, we solve it by reducing it to a collection of MILPs at various grid points. To obtain the reduction, we use the ideas from the FPTAS described above. Let $\tau _ { \mathrm { c , m i n } }$ and $\tau _ { \mathrm { c , m a x } }$ denote the minimum and maximum vaalues of $\begin{array} { r } { \exp \left( - \sum _ { k = 1 } ^ { K } \sum _ { S \in 2 ^ { \mathcal { L } _ { k } } } z _ { k , S } \log D _ { k } ^ { \mathsf { c } } ( S ) \right) } \end{array}$ , respectively, as $\mathbf { z } _ { k }$ varies over all the binary vectors in $\{ 0 , 1 \} ^ { 2 ^ { \left| \mathcal { L } _ { k } \right| } - 1 }$ such that $\begin{array} { r } { \sum _ { S \in 2 ^ { \mathcal { L } _ { k } } } z _ { k , S } = 1 } \end{array}$ for all $1 \leq k \leq K$ and $\mathsf { c } \in \{ \mathrm { o n } , \mathrm { o f f } \}$ . Then, for a given $\varepsilon > 0$ , we consider the $\varepsilon$ grid $\mathcal { T } _ { \mathrm { o n } } \times \mathcal { T } _ { \mathrm { o f f } } ,$ where $\mathcal { T } _ { \mathtt { c } } = \{ \tau _ { \mathtt { c } , \mathrm { m i n } } ( 1 + \varepsilon ) ^ { j } \colon j = 0 , 1 , \dots , J _ { \mathtt { c } } \}$ with $J _ { \mathsf { c } }$ chosen such that $\tau _ { \mathtt { c } , \mathtt { m i n } } ( 1 + \varepsilon ) ^ { J _ { \mathtt { c } } - 1 } \leq \tau _ { \mathtt { c } , \mathtt { m a x } } \leq \tau _ { \mathtt { c } , \mathtt { m i n } } ( 1 + \varepsilon ) ^ { J _ { \mathtt { c } } }$ For each grid point $\tau = ( \tau _ { \mathrm { o n } } , \tau _ { \mathrm { o f f } } ) \in \mathcal { T } _ { \mathrm { o n } } \times \mathcal { T } _ { \mathrm { o f f } } ,$ we solve the following MILP: ",11,"[511, 229, 906, 428]",218,2.0164105251388173e+18,
2016410525138817325,W1040111410,equation,"$$
\begin{array} { r l } { \displaystyle \operatorname* { m a x } _ { \mathbf { z } _ { k } , 1 \leq k \leq K } \displaystyle \sum _ { \mathbf { \sigma } \in \{ \operatorname* { m } , \operatorname* { o f f } \} } \alpha ^ { \circ } / 1 + \tau _ { \mathrm { c } } \displaystyle \sum _ { k = 1 } ^ { K } \sum _ { S \in 2 ^ { \flat _ { k } } } z _ { k , S } R _ { k } ^ { \circ } ( S ) } & { } \\ { \mathrm { s u b j e c t ~ t o ~ } \displaystyle \sum _ { k = 1 } ^ { K } \displaystyle \sum _ { S \in 2 ^ { \flat _ { k } } } z _ { k , S } \log D _ { k } ^ { \circ } ( S ) \geq - \log \tau _ { \mathrm { c } } , ~ \mathbf { \sigma } \in \{ \operatorname { o n } , \operatorname { o f f } \} } & { } \\ { \displaystyle \sum _ { S \in 2 ^ { \flat _ { k } } } z _ { k , S } = 1 , ~ k = 1 , 2 , \ldots , K , } & { } \\ { z _ { k , S } \in \{ 0 , 1 \} , ~ k = 1 , 2 , \ldots , K ; S \in 2 ^ { \mathscr { G } _ { k } } . } & { } \end{array}
$$",11,"[514, 438, 905, 571]",219,2.0164105251388173e+18,
2016410525138817326,W1040111410,text,"Let $\mathbf { z } _ { k , \tau } , 1 \leq k \leq K ,$ denote the optimal solution obtained from solving the above MILP for grid point $\boldsymbol { \tau }$ Let $S _ { \tau , k }$ denote the subset of attribute levels such that $z _ { k , \tau , S } = 1$ for $S = S _ { \tau , k } ,$ and let $\mathbf { S } _ { \tau }$ denote $( S _ { \tau , 1 } , \dots , S _ { \tau , K } )$ .We then output the subset $\mathbf { S } _ { \tau ^ { * } }$ from the collection $\{ \mathbf { S } _ { \tau } \colon \tau \in \mathcal { T } _ { \mathrm { o n } }$ $\times \mathcal { T } _ { \mathrm { o f f } } \}$ that maximizes the expected profit $R ^ { \mathrm { g e n e r a l } } ( \mathbf { S } _ { \tau } ) ,$ computed from the expression in (9). Instead of the value of $\varepsilon$ , we may also specify the number of grid points $J _ { \mathsf { c } } ,$ in which case we can back out the value of $\varepsilon$ as equal to $( \tau _ { \mathrm { c , m a x } } / \tau _ { \mathrm { c , m i n } } ) ^ { 1 / J _ { \mathrm { c } } } - 1$ . ",11,"[513, 579, 905, 731]",220,2.0164105251388173e+18,
2016410525138817327,W1040111410,text,"Note that for each grid point $\tau ,$ we can find the solution $\mathbf { S } _ { \tau }$ by solving the DP in Section 3.2 instead of solving the MILP above. Solving the MILP may be faster because of any structures that the commercial IP solvers exploit. ",11,"[511, 733, 905, 806]",221,2.0164105251388173e+18,
2016410525138817328,W1040111410,title,Numerical Study,11,"[513, 825, 691, 842]",222,,1.0
2016410525138817329,W1040111410,text,"We carried out two computational experiments using synthetic data. The first study is designed to assess the optimality gap of the IP-based heuristic on smaller problem instances. On problem instances with four attributes and two levels per attribute, the study shows that the IP-based heuristic obtains profits within $6 . 4 5 \%$ to $0 . 1 1 \%$ of the optimal profit, on average, as the number of grid points is increased from $J _ { \mathrm { o n } } = J _ { \mathrm { o f f } } = 2$ to $J _ { \mathrm { o n } } = J _ { \mathrm { o f f } } = 3 2$ . In all of these instances, the average running time was $< 0 . 5$ seconds. The second study is aimed at demonstrating the practical effectiveness of our IP-based heuristic. The study achieves two objectives: it demonstrates that (a) the computational time of the IP-based heuristic scales to large, practical-sized problems, and (b) the solutions obtained from the IPbased heuristic provide significantly higher profits and sales when compared to the solutions from standard revenue-ordered and greedy heuristics. Our results demonstrate that, on average, the IP-based heuristic runs in less than three minutes for problem instances with 100 attributes and 10 levels per attribute and provides $3 2 \%$ more profit than the best single-channel solution that ignores the presence of the online channel and $2 8 \%$ more profit than the best standard heuristic. ",11,"[511, 843, 905, 934]",223,2.0164105251388173e+18,
2016410525138817330,W1040111410,discarded,"Dzyabura and Jagabathula: Offline Assortment Optimization with an Online Channel Management Science, 2018, vol. 64, no. 6, pp. 27672786, $\textcircled { \circ } 2 0 1 7$ INFORMS ",11,"[91, 47, 560, 70]",224,2.0164105251388173e+18,
2016410525138817331,W1040111410,discarded,,11,"[870, 58, 905, 69]",225,2.0164105251388173e+18,
2016410525138817332,W1040111410,discarded,,11,"[0, 174, 22, 830]",226,2.0164105251388173e+18,
2016410525138817333,W1040111410,text,,12,"[93, 87, 485, 359]",227,2.0164105251388173e+18,
2016410525138817334,W1040111410,text,"The broad simulation setup we used is as follows: (a) generate a random instance of the ground-truth model class; (b) determine the approximate profit/ sales maximizing offline assortment using the IP-based heuristic, the RO heuristic, the greedy heuristic, and the single-channel heuristic that ignores the impact of the online channel; (c) compare the ""true"" profits / sales, as computed using the ground-truth model, from the different solutions. We repeated the above sequence of steps for a large number of instances and various parameter combinations to cover the spectrum. For smaller problem instances, we also determined the optimal profit through exhaustive search and determined the optimality gaps. ",12,"[93, 361, 485, 573]",228,2.0164105251388173e+18,
2016410525138817335,W1040111410,title,4.1. Ground-Truth Models Generated,12,"[93, 585, 375, 599]",229,2.0164105251388173e+18,2.0
2016410525138817336,W1040111410,text,"We considered problem instances of difference sizes by varying the number of attributes $K$ and the number of levels $L$ per attribute. For each combination $( K , L )$ of parameters, we randomly generated 100 model instances, with each instance generated as follows: (a) For each attribute-level combination $( k , l )$ ,such that $1 \leq k$ $\le K$ $1 \leq l \leq L ,$ san $w _ { k l } ^ { \mathrm { o f f } }$ y at  random $[ - 4 , 1 ]$ $w _ { k l } ^ { \mathrm { o f f } }$ $w _ { k l } ^ { \mathrm { o n } } = w _ { k l } ^ { \mathrm { o f f } }$ bility $1 - \rho = 0 . 4$ and sample ${ w _ { k l } ^ { \mathrm { o n } } }$ uniormly at random from $[ - 4 , w _ { k l } ^ { \mathrm { o f f } } )$ with probbability $\rho / 2$ and $\left( w _ { k l } ^ { \mathrm { o f f } } , 1 \right]$ i ith the remaining probability $\rho / 2$ (c) Sample the profit $r _ { k l }$ for the attribute-level combination $( k , l )$ uniformly at random from the interval $[ 1 0 0 / K , 1 5 0 / K ]$ ensuring that product profits fall in the interval [100, 150]. (d) Sample the size of the offline segment $\alpha ^ { \mathrm { o f f } }$ uniformly at random from $[ \alpha _ { \mathrm { m i n } } , \alpha _ { \mathrm { m a x } } ]$ and set the size of the online segment $\alpha ^ { \mathrm { o n } } = 1 - \alpha ^ { \mathrm { o f f } }$ We set $\alpha _ { \mathrm { m i n } } = \alpha _ { \mathrm { m a x } } = 0 . 2$ for the first study and $[ \alpha _ { \mathrm { m i n } } , \alpha _ { \mathrm { m a x } } ] = [ 0 , 0 . 5 ]$ for the second one. ",12,"[91, 602, 485, 872]",230,2.0164105251388173e+18,
2016410525138817337,W1040111410,text,"The above generative model is designed to reflect the situation when the online and offline partworths are the same for some attribute levels; for instance, the partworths may be the same for attributes the customers are familiar with, such as the color blue (see Table 3). The parameter $\rho$ captures the fraction of attribute levels for which the online and offline partworths differ. By construction, fractions of about $\rho / 2$ attribute levels are overvalued and undervalued, respectively. ",12,"[91, 873, 485, 933]",231,2.0164105251388173e+18,
2016410525138817338,W1040111410,table,<table><tr><td>No. of grid points</td><td>Optimality gap</td><td>Run time (s)</td></tr><tr><td>2</td><td>6.45</td><td>0.01</td></tr><tr><td>4</td><td>2.97</td><td>0.01</td></tr><tr><td>8</td><td>0.92</td><td>0.04</td></tr><tr><td>16</td><td>0.19</td><td>0.12</td></tr><tr><td>32</td><td>0.11</td><td>0.43</td></tr></table>,12,"[509, 148, 906, 258]",232,2.0164105251388173e+18,
2016410525138817339,W1040111410,text,,12,"[513, 281, 905, 372]",233,2.0164105251388173e+18,
2016410525138817340,W1040111410,title,4.2. Optimality Gaps for Smaller Problem Instances,12,"[513, 386, 759, 416]",234,2.0164105251388173e+18,2.0
2016410525138817341,W1040111410,text,"Table 1 reports the optimality gaps of the IP-based heuristic proposed in Section 3.3 above when $K = 4$ and $L = 2$ We varied the number of grid points from $J _ { \mathrm { o n } } = J _ { \mathrm { o f f } } = 2$ to $J _ { \mathrm { o n } } = J _ { \mathrm { o f f } } = 3 2$ in powers of two, which ensured that the grids were nested. We fixed $\alpha ^ { \mathrm { o f f } } =$ $2 0 \%$ , reflecting that $8 0 \%$ of the customers who visit the offline store also visit the online store. For each of the 100 model instances, we computed the optimal solution through exhaustive search and then the optimality gaps of the IP-based heuristic by varying the number of grid points. Table 1 reports the optimality gaps, averaged over the 100 random instances. ",12,"[513, 417, 905, 599]",235,2.0164105251388173e+18,
2016410525138817342,W1040111410,text,"As expected, we observe that the optimality gap shrinks but the running time increases, on average, as the number of grid points increases. For the instances in our study, we observe that the gap decreases to within $< 0 . 2 \%$ of the optimal revenue with 16 grid points. The IP-based heuristic runs in $< 0 . 5$ seconds,6 even when the number of grid points is 32. ",12,"[513, 601, 905, 707]",236,2.0164105251388173e+18,
2016410525138817343,W1040111410,title,4.3. Scaling of the IP-Based Heuristic to Larger Problem Instances,12,"[513, 719, 874, 750]",237,2.0164105251388173e+18,2.0
2016410525138817344,W1040111410,text,"For the second study, we considered eight larger problem instances by varying $K$ over $\{ 1 0 , 2 0 , 5 0 , 1 0 0 \}$ and $L$ over $\{ 5 , 1 0 \}$ . Because the universe of the products is exponentially large (for $K = 1 0 0$ and $L = 1 0 .$ , the universe consists of $1 \dot { 0 } ^ { 1 0 0 }$ products), we focused on the problem of finding the profit maximizing assortment of size at most $C = 5 0$ Exhaustive search is no longer computationally feasible, so we assessed the performance of the IP-based heuristic by comparing its profit to that obtained by three benchmark methods: (a) the offline heuristic, (b) the revenue-ordered heuristic, and (c) the greedy heuristic, described next. ",12,"[513, 751, 905, 933]",238,2.0164105251388173e+18,
2016410525138817345,W1040111410,discarded,"Dzyabura and Jagabathula: Offline Assortment Optimization with an Online Channel Management Science, 2018, vol. 64, no. 6, pp. 27672786, $\circledcirc$ 2017 INFORMS ",12,"[437, 47, 905, 70]",239,2.0164105251388173e+18,
2016410525138817346,W1040111410,discarded,2778 ,12,"[93, 58, 127, 69]",240,2.0164105251388173e+18,
2016410525138817347,W1040111410,discarded,,12,"[0, 178, 22, 829]",241,2.0164105251388173e+18,
2016410525138817348,W1040111410,text,"4.3.1. Benchmark Methods. The offline heuristic ignores the impact of the online channel and performs single-channel assortment optimization. Under the MNL model, this problem can be solved in $O ( N C )$ time, where $C$ is the maximum subset size, and $N$ is the number of products in the universe. Because $N$ is exponentially large, we implemented the following heuristic: find the most profitable subset from among the subsets of the form $\left\{ \mathbf { x } _ { 1 } , \mathbf { x } _ { 2 } , \ldots , \mathbf { x } _ { m } \right\}$ for $1 \leq m \leq C _ { \cdot }$ where $\mathbf { x } _ { 1 } , \ldots , \mathbf { x } _ { C }$ are the $C$ most profitable products such that $p _ { \mathbf { x } _ { 1 } } \geq p _ { \mathbf { x } _ { 2 } } \geq \cdots \geq p _ { \mathbf { x } _ { C } }$ . This heuristic returns the optimal solution when the profit maximizing subset without the capacity constraint has size at most C because it is known that the unconstrained profit maximizing subset comprises the $m$ most profitable products, for some $m$ . To find the $C$ most profitable products, we used the recent algorithm proposed by Gallego et al. (2016); details are provided in Online Appendix B. ",13,"[91, 87, 485, 359]",242,2.0164105251388173e+18,
2016410525138817349,W1040111410,text,"The RO heuristic finds the profit maximizing subset from among the $N$ subsets, each comprising the $m$ most profitable products for $m$ ranging from 1 to $N$ . Because $N$ is exponentially large, we search only over $m = 1 , 2 , \ldots , C$ The key difference from the offline heuristic is that while the offline heuristic picks the subset $M$ that maximizes $R ^ { \mathrm { o f f } } ( M ) .$ ,the RO heuristic picks the subset $M$ that maximizes the profit $R ( M )$ from both online and offline channels. ",13,"[93, 361, 485, 496]",243,2.0164105251388173e+18,
